"","Gene","U_l1","adP.value","Selection"
"57","NADK",-0.00161887006888777,0.237341832821135,FALSE
"58","GNB1",0.00675926776094888,8.06565505297313e-07,TRUE
"59","CALML6",-0.0240300153481024,7.07314801832954e-69,TRUE
"60","TMEM52",0.000452331592851931,0.741272234388355,FALSE
"61","CFAP74",0.00146947586146503,0.283446083202675,FALSE
"62","GABRD",-0.000384933899825295,0.778730610666025,FALSE
"63","PRKCZ",-0.000203049284792901,0.882176127221892,FALSE
"64","FAAP20",-0.000703659984603796,0.607517395373105,FALSE
"65","SKI",-0.00319870653512371,0.0195527063443191,FALSE
"66","MORN1",-0.000152757858014889,0.911218211414679,FALSE
"67","RER1",0.000606156429901945,0.658163641280264,FALSE
"68","PEX10",-0.00101070188235834,0.460673310811428,FALSE
"69","PLCH2",2.19522452426671e-05,0.987215614554216,FALSE
"70","PANK4",0.00159085137933822,0.245558384809835,FALSE
"71","HES5",-0.000893072569215216,0.514480015181336,FALSE
"72","TNFRSF14",-0.00260398724221427,0.0573386169014391,FALSE
"73","TNFRSF14-AS1",-0.000158114223520058,0.908118693136958,FALSE
"74","LOC100996583",0.000299052078583476,0.827206134791391,FALSE
"75","PRXL2B",0.00189272093902046,0.167110489705946,FALSE
"76","MMEL1",-0.000218823779188313,0.873097402287625,FALSE
"77","TTC34",7.88864208926953e-05,0.9540821221983,FALSE
"78","ACTRT2",4.86735367163601e-05,0.971658616838819,FALSE
"79","LINC00982",0.000299052078583476,0.827206134791391,FALSE
"80","PRDM16",-0.000555851144582508,0.68494043658975,FALSE
"81","ARHGEF16",0.001299382866821,0.342898050662696,FALSE
"82","MIR551A",-0.00331794545420649,0.0154413832481715,FALSE
"83","MEGF6",2.89846475924733e-05,0.98312067322532,FALSE
"84","TPRG1L",0.00127467592261288,0.35215346986924,FALSE
"85","TP73",0.00155338144299714,0.256855347309619,FALSE
"86","WRAP73",-4.53257699911786e-05,0.973607200286805,FALSE
"87","TP73-AS1",-0.000413239378833431,0.762930641683977,FALSE
"88","SMIM1",0.000202232925815807,0.882646400004331,FALSE
"89","LRRC47",-0.00315418368297323,0.0213169154535011,FALSE
"90","CEP104",0.000299052078583476,0.827206134791391,FALSE
"91","DFFB",-0.0071800586240609,1.59779101344721e-07,TRUE
"92","C1orf174",0.000299052078583476,0.827206134791391,FALSE
"93","LINC01134",-0.000228359183556856,0.867617487349563,FALSE
"94","LINC01346",-0.000934697037020064,0.495074174940013,FALSE
"95","LINC01777",0.000299052078583476,0.827206134791391,FALSE
"96","AJAP1",-0.000371639557758634,0.786183570321761,FALSE
"97",NA,0.104498329590681,0,TRUE
"98","MIR4689",0.000821055312374031,0.548965882599445,FALSE
"99","KCNAB2",4.9008778561333e-05,0.9714634968643,FALSE
"100","NPHP4",-0.0115227271982984,4.0739799883525e-17,TRUE
"101","CHD5",7.1546903365735e-05,0.958350196199672,FALSE
"102","RNF207",0.00189575798491213,0.166430437809197,FALSE
"103","LOC102724450",7.64162631644761e-06,0.995549559093722,FALSE
"104","RPL22",0.000299052078583476,0.827206134791391,FALSE
"105","ICMT",0.000299052078583476,0.827206134791391,FALSE
"106","HES3",0.000242910714536485,0.859267181306671,FALSE
"107","GPR153",9.87328699349692e-05,0.942547960779972,FALSE
"108","ACOT7",-0.00104054286053212,0.447541353705767,FALSE
"109","HES2",-0.00407378541087971,0.00294361100446086,FALSE
"110","ESPN",0.000135510071738173,0.921207774882237,FALSE
"111","MIR4252",-0.00150223749355177,0.272849649672931,FALSE
"112","TNFRSF25",-0.0324729616648764,3.36643047534997e-124,TRUE
"113","PLEKHG5",-0.00154498350631555,0.259435997115997,FALSE
"114","NOL9",-0.00310839349469007,0.0232743857732003,FALSE
"115","ZBTB48",-0.00193796647731251,0.157193415601555,FALSE
