"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","CD16 Mono","Activation Of BH3-only Proteins R-HSA-114452","Activation Of BH3-only Proteins R-HSA-114452","8/387","30/10489",9.15632276491637e-06,0.00972401477634119,0.00915632276491637,"MAPK8/PMAIP1/BCL2L11/BID/PPP3R1/YWHAG/YWHAZ/YWHAQ",8
