"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","CD14 Mono","MODULE 6","MODULE 6","16/131","416/10061",9.60242176199804e-05,0.0483001814628501,0.0471024056956956,"ENG/DHRS3/ZYX/PRSS8/NOTCH3/PRSS23/RARRES1/ALDH3B1/CYB5A/ST3GAL4/TMEM63A/RHOD/KCNQ1/GPNMB/PDLIM4/SDC1",16
