"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"34","CD16 Mono","PMC5852553 F10","PMC5852553 F10","2/54","14/13662",0.00135360122477164,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"35","CD16 Mono","PMC6925433 F4","PMC6925433 F4","2/54","14/13662",0.00135360122477164,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"36","CD16 Mono","PMC7801429 F2","PMC7801429 F2","3/54","58/13662",0.00154461383394064,0.0470324447591455,0.0329842420501117,"GRB2/YWHAQ/INSR",3
"37","CD16 Mono","PMC4495601 F7","PMC4495601 F7","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"38","CD16 Mono","PMC4542378 F1","PMC4542378 F1","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"39","CD16 Mono","PMC5623591 F3","PMC5623591 F3","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"40","CD16 Mono","PMC5645510 F2","PMC5645510 F2","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"KLF2/INSR",2
"41","CD16 Mono","PMC5896114 F4","PMC5896114 F4","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"42","CD16 Mono","PMC6034857 F11","PMC6034857 F11","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"43","CD16 Mono","PMC6160959 F5","PMC6160959 F5","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"FASN/GRB2",2
"44","CD16 Mono","PMC6716664 F2","PMC6716664 F2","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"KLF2/INSR",2
"45","CD16 Mono","PMC7029504 F7","PMC7029504 F7","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"KLF2/INSR",2
"46","CD16 Mono","PMC7912776 F1","PMC7912776 F1","2/54","15/13662",0.00155789645499425,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"47","CD16 Mono","PMC3043094 F4","PMC3043094 F4","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"48","CD16 Mono","PMC3335094 F3","PMC3335094 F3","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"49","CD16 Mono","PMC4222988 F1","PMC4222988 F1","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"50","CD16 Mono","PMC4222988 F2","PMC4222988 F2","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"51","CD16 Mono","PMC4222988 F3","PMC4222988 F3","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"52","CD16 Mono","PMC4519954 F12","PMC4519954 F12","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GBA/GAA",2
"53","CD16 Mono","PMC5743003 F1","PMC5743003 F1","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"DNMT3A/GRB2",2
"54","CD16 Mono","PMC5762524 F3","PMC5762524 F3","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"55","CD16 Mono","PMC6166072 F6","PMC6166072 F6","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"56","CD16 Mono","PMC7430846 F6","PMC7430846 F6","2/54","16/13662",0.00177595016027301,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"57","CD16 Mono","PMC3598852 F5","PMC3598852 F5","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"58","CD16 Mono","PMC3934763 F7","PMC3934763 F7","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"59","CD16 Mono","PMC5547956 F6","PMC5547956 F6","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"60","CD16 Mono","PMC5752449 F5","PMC5752449 F5","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/INSR",2
"61","CD16 Mono","PMC6117622 F4","PMC6117622 F4","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"GRB2/FLNA",2
"62","CD16 Mono","PMC6693777 F6","PMC6693777 F6","2/54","17/13662",0.00200765446000895,0.0470324447591455,0.0329842420501117,"KLF2/INSR",2
