"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","CD8 TEM","Interferon Gamma Signaling R-HSA-877300","Interferon Gamma Signaling R-HSA-877300","9/162","89/10489",8.85071797969907e-06,0.00564675807104801,0.00547812860217164,"IRF9/IFNGR1/CAMK2G/GBP5/IRF2/PTPN2/IRF4/STAT1/SMAD7",9
"2","CD8 TEM","Interferon Signaling R-HSA-913531","Interferon Signaling R-HSA-913531","12/162","200/10489",6.11911075812903e-05,0.0195199633184316,0.0189370375041046,"IRF9/IFNGR1/EGR1/CAMK2G/GBP5/IRF2/PTPN2/IRF4/KPNA3/IFIT2/STAT1/SMAD7",12
